,id,name,license_id,address_number,address_street_name,ssn,person_id,transcript
4035,60334,Faustino Sanmartin,906566,2935,Noria Rd,133544817,60334,"Alice began to feel very uneasy: to be sure, she had not as yet had any
"
4036,85423,Sadie Kruschke,638176,3893,Nubian Dr,412502618,85423,"
"
4037,64777,Ricki Kisro,851271,2929,Porete Ave,531893828,64777,"   Yet you balanced an eel on the end of your nose--
"
4038,74457,Tia Corprew,794358,964,Dobie Rd,873850613,74457,"    You gave us three or more;
"
4039,82770,Jamel Adame,315061,988,Lascelles Rd,108412634,82770,"
"
4040,56871,Krista Staszak,586661,2648,Great Northern Ave,100300433,56871,"just as the Dormouse crossed the court, she said to one of the officers
"
4041,57899,Denis Willoughby,969910,3040,Sunleaf Circle,645138294,57899,"are; secondly, because they’re making such a noise inside, no one could
"
4042,84481,Liz Dicey,812590,3365,Gates Green Rd,773396363,84481,"‘Hadn’t time,’ said the Gryphon: ‘I went to the Classics master, though.
"
4043,67830,Melita Alcorta,769596,1415,Skyhill Rd,162837057,67830,"to the company generally, ‘You are all pardoned.’ ‘Come, THAT’S a good
"
4044,74057,Eli Hermance,706209,2561,Boothdale Circle,524859925,74057,"just as well.
"
4045,78553,Eloy Neumann,987460,3549,Christmas Circle,951238487,78553,"tone. ‘The Queen will hear you! You see, she came rather late, and the
"
4046,50672,Lesley Horace,642854,41,Belgarden Circle,713478239,50672,"
"
4047,21318,Kathyrn Ogletree,601893,3965,Luster Rd,942292611,21318,"  ‘I passed by his garden, and marked, with one eye,
"
4048,90374,Frank Capezzuto,493669,1382,Shelia Ave,675754490,90374,"sudden leap out of the water, and seemed to quiver all over with fright.
"
4049,46500,Dawna Levreau,181089,2873,Woolbeding Dr,752931300,46500,"‘Well, I can’t show it you myself,’ the Mock Turtle said: ‘I’m too
"
4050,12207,Wilmer Wolever,509484,139,Franklin Ave,636825374,12207,"
"
4051,98460,Buster Akiona,347326,2980,East Campbell Dr,717388142,98460,"‘EAT ME’ were beautifully marked in currants. ‘Well, I’ll eat it,’ said
"
4052,90704,Shanna Zingone,101255,2071,N Village Rd,215917206,90704,"There was a long silence after this, and Alice could only hear whispers
"
4053,32045,Greg Alwardt,246742,198,Fenton Wood Rd,385647454,32045,"‘No, I didn’t,’ said Alice: ‘I don’t think it’s at all a pity. I said
"
4054,53857,Lee Kreiter,159466,2620,Falmouth Ave,354413111,53857,"like a mouse, you know. But do cats eat bats, I wonder?’ And here Alice
"
4055,44819,Deon Maymon,301745,527,Helmsley Circle,550362456,44819,"Very soon the Rabbit noticed Alice, as she went hunting about, and
"
4056,34889,Katherine Dlobik,919010,3798,Manitoba Dr,948319553,34889,"dear, certainly: but now run in to your tea; it’s getting late.’ So
"
4057,80701,Darrel Bitner,258679,490,Rawls Ave,832671135,80701,"and began by taking the little golden key, and unlocking the door that
"
4058,10473,Daren Cwikla,687732,2479,Jersey Island Ave,941481359,10473,"‘All right, so far,’ said the King, and he went on muttering over
"
4059,66595,Verda Barrocas,890361,2475,James Andrew St,776936327,66595,"
"
4060,85290,Kam Diercks,561631,1477,Folini St,529208494,85290,"it, and finding it very nice, (it had, in fact, a sort of mixed flavour
"
4061,33431,Carmella Schramel,187284,499,Goroki Dr,757999281,33431,"Alice had no idea what to do, and in despair she put her hand in her
"
4062,68558,Marion Sauret,318740,2534,Gaylawn Way,761299433,68558,"leading right into it. ‘That’s very curious!’ she thought. ‘But
"
4063,49272,Larisa Foesch,434732,1311,Fetlock St,409515175,49272,"
"
4064,90551,Jamison Correau,480684,2823,Paros St,508283663,90551,"‘I dare say you’re wondering why I don’t put my arm round your waist,’
"
4065,82818,Luana Kirstein,248480,2186,N Gifford Rd,550387583,82818,"
"
4066,44643,Rodolfo Sander,198711,2821,Rocky Mountain St,824149721,44643,"‘--yes, that’s about the right distance--but then I wonder what Latitude
"
4067,55512,Erasmo Ruthledge,725125,70,E Ocean Circle,975282418,55512,"‘Everybody says “come on!” here,’ thought Alice, as she went slowly
"
4068,91086,Sindy Wender,864646,3104,Jungle Circle,231456786,91086,"of the ground.’ So she tucked it away under her arm, that it might not
"
4069,32670,Rashad Stuczynski,946801,1767,Jacquie Dr,979218213,32670,"
"
4070,69753,Jazmine Malak,556525,1827,E Ash Rd,349577353,69753,"through the air! Do you think you could manage it?) ‘And what an
"
4071,87306,Newton Andrion,797000,1276,Merrivale Circle,257764825,87306,"
"
4072,34442,Federico Seil,979038,1342,Limeditch Way,498822198,34442,"   Pennyworth only of beautiful Soup?
"
4073,49388,Phillip Sabater,381263,1611,W Countryside Dr,270934646,49388,"    ‘I kept all my limbs very supple
"
4074,51013,Jewel Ziebold,526229,2353,Sparkeswood Circle,773824749,51013,"
"
4075,61336,Shalon Paluso,713481,3725,E Pierce Ave,237545521,61336,"forepaws to mark the time, while the Mock Turtle sang this, very slowly
"
4076,81812,Ricardo Diers,824558,357,Dot Circle,954912384,81812,"Luckily for Alice, the little magic bottle had now had its full effect,
"
4077,27279,Angelena Lelonek,155775,1143,Bunce Meadows Blvd,816829315,27279,"very soon found an opportunity of taking it away. She did it so quickly
"
4078,47424,Laraine Petricone,731685,2450,Crooked Lk Service Way,502725350,47424,"a rabbit! I suppose Dinah’ll be sending me on messages next!’ And she
"
4079,52546,Eveline Buchauer,396957,3946,Ara Circle,474165335,52546,"that did not sneeze, were the cook, and a large cat which was sitting on
"
4080,80193,Marina Powal,229401,1560,Eunice Blvd,545287191,80193,"great hurry.
"
4081,38405,Rico Merriott,797758,1737,N Leswing St,468794891,38405,"was beating her violently with its wings.
"
4082,54641,Neal Blazon,235321,2816,Fox Hedge Dr,940263185,54641,"‘The game’s going on rather better now,’ she said, by way of keeping up
"
4083,56023,Peggie Brandstetter,521982,39,Mazuela Blvd,958935493,56023,"   ‘Beautiful Soup, so rich and green,
"
4084,73482,Barbar Holst,496538,3238,Glazbury Dr,229426704,73482,"
"
4085,35326,Jill Hinchee,282763,903,Van Delft Circle,408359091,35326,"
"
4086,18071,Cristi Carrauza,551669,643,Ridings St,989621779,18071,"tried to get her head down to them, and was delighted to find that her
"
4087,37677,Dale Iwashita,803073,3993,Elnora St,777166347,37677,"‘Yes,’ said Alice, ‘we learned French and music.’
"
4088,32944,Cathleen Defaber,929167,890,Bushmead St,438909002,32944,"tears.
"
4089,35608,Lynwood Chretien,147514,469,South Cargo Circle,316239540,35608,"
"
4090,78255,Divina Burlage,541639,2751,Temi Dr,943103698,78255,"You’re mad.’
"
4091,47363,Deanne Graham,997586,696,Stiles Pond Rd,522385442,47363,"just succeeded in curving it down into a graceful zigzag, and was going
"
4092,73471,Cornell Bachicha,138193,106,Archer Circle,802837779,73471,"Here the Queen put on her spectacles, and began staring at the Hatter,
"
4093,21313,Tiffiny Lindon,543360,3823,Tatton Mere Ave,703593885,21313,"Alice a little timidly: ‘but it’s no use going back to yesterday,
"
4094,50320,James Brackett,744801,3310,Lodore Ave,433894244,50320,"thought the poor child, ‘for I never was so small as this before, never!
"
4095,65088,Theodore Killiany,320362,3988,Arts St,579013211,65088,"
"
4096,40474,Greg Berney,171508,2449,Hookwood Blvd,800659139,40474,"to keep herself from being run over; and the moment she appeared on the
"
4097,29743,Ed Shirvanian,537334,2433,Garligne Circle,184418982,29743,"
"
4098,46972,Dave Cables,906940,1745,Oxton St,886170470,46972,"an immense length of neck, which seemed to rise like a stalk out of a
"
4099,42267,Carter Couvillion,145188,1206,W Charles Ave,245223978,42267,"in front of them, with her arms folded, frowning like a thunderstorm.
"
4100,59406,Yan Michelli,454820,501,Emmetts Farm St,176707095,59406,"‘Come, we shall have some fun now!’ thought Alice. ‘I’m glad they’ve
"
4101,26425,Joycelyn Aquilina,946796,2798,Wellesbourne Way,819858283,26425,"myself, you see.’
"
4102,16082,Elayne Moats,150510,627,Chesline Way,770431462,16082,"‘I should like to have it explained,’ said the Mock Turtle.
"
4103,22183,Malka Kulikowski,663434,1501,S Millwood St,710012534,22183,"things--everything that begins with an M--’
"
4104,55237,Gale Mitchen,837437,246,E Barret Circle,428841728,55237,"
"
4105,14761,Tameika Mcgarrigle,278654,912,Leewill St,101227402,14761,"          no jury
"
4106,81302,Carter Grensky,741782,837,Kirkdale Dr,211169667,81302,"‘Which is just the case with MINE,’ said the Hatter.
"
4107,68543,Pandora Joshlin,866530,1138,Benjoe Ave,173643284,68543,"itself upright as it spoke (it was exactly three inches high).
"
4108,61512,Jenae Marona,638372,175,Witt Circle,612118817,61512,"seemed to be no chance of this, so she began looking at everything about
"
4109,82635,Rodger Tarboro,397562,597,Shoshana Circle,588811838,82635,"is, you know. Please, Ma’am, is this New Zealand or Australia?’ (and
"
4110,44792,Werner Givliani,913472,3307,River Point Circle,974081440,44792,"arms, took the hookah out of its mouth again, and said, ‘So you think
"
4111,70580,Fae Pendergraft,874911,2193,Hacketts Way,870756564,70580,"that was sitting on the top with its arms folded, quietly smoking a long
"
4112,36004,Shaun Ludtke,860959,3276,Angelica Ave,683246408,36004,"   And yet you incessantly stand on your head--
"
4113,51860,Liza Salzmann,344034,338,Chestnut Grove Blvd,156807407,51860,"doorway; ‘and even if my head would go through,’ thought poor Alice, ‘it
"
4114,50808,Tommy Lafaver,211951,2893,West Roy Way,161348559,50808,"the Mouse’s tail; ‘but why do you call it sad?’ And she kept on puzzling
"
4115,18873,Rusty Goodvin,341574,310,Tamplen Blvd,414057784,18873,"
"
4116,51609,Randall Lukaszewski,119791,3737,Peascod Blvd,510833689,51609,"‘Yes, I think you’d better leave off,’ said the Gryphon: and Alice was
"
4117,99304,Elden Letman,240863,1380,Hedge Place St,183638153,99304,"do a thing I ask! It’s always six o’clock now.’
"
4118,57671,Jarod Daiz,895601,1114,Stonemason Ave,436345606,57671,"‘Two lines!’ cried the Mock Turtle. ‘Seals, turtles, salmon, and so on;
"
4119,12423,Nikole Culleton,492737,1897,Story Book Way,251290909,12423,"this bottle does. I do hope it’ll make me grow large again, for really
"
4120,52890,Sun Oberman,444002,2525,Isle Royal Circle,797115758,52890,"
"
4121,96235,Rosetta Philibert,405574,1936,Nord Way,314243690,96235,"know, with oh, such long curly brown hair! And it’ll fetch things when
"
4122,85728,Rhoda Toso,794850,3889,Wild Acres Circle,375719827,85728,"‘Oh, you can’t help that,’ said the Cat: ‘we’re all mad here. I’m mad.
"
4123,78168,Tomiko Demuth,891016,3048,Bradley Park Way,754227089,78168,"
"
4124,28830,Corrin Kogan,921924,2538,Nikol Way,118554458,28830,"loud.
"
4125,25277,Vinita Pavlicek,764266,501,Diman St,918288999,25277,"Rabbit returning, splendidly dressed, with a pair of white kid gloves in
"
4126,35144,Kecia Mcdannold,474434,204,Kentmere Dr,263066406,35144,"beginning with the end of the tail, and ending with the grin, which
"
4127,22393,Zandra Dashnaw,385198,2940,Yara Dr,842937167,22393,"
"
4128,63982,Harrison Korzep,653992,955,Windmill Hill Dr,269349737,63982,"
"
4129,60079,Yong Bruffee,552703,952,Mary Jean Rd,260971860,60079,"
"
4130,19877,Pablo Lockerman,873611,3494,Four Lakes Circle,355346833,19877,"
"
4131,60894,Rogelio Iarossi,389321,3548,E Gate Dr,369546366,60894,"began again, using the ink, that was trickling down his face, as long as
"
4132,26467,Wayne Bonyai,404822,3080,Wood Home Circle,405387957,26467,"
"
4133,11132,Edward Lestrange,586294,1629,Walport Way,473814207,11132,"‘Now tell me, Pat, what’s that in the window?’
"
4134,18874,Linwood Lautz,812448,2802,Fr St,662394531,18874,"‘I suppose so,’ said Alice.
"
4135,76085,Frances Nickleberry,887256,36,Maple Chase Dr,497516105,76085,"Now, if you only kept on good terms with him, he’d do almost anything
"
4136,61231,Ernie Logins,740703,58,Gold Express St,608458525,61231,"King put on his spectacles and looked anxiously round, to make out who
"
4137,12160,Bruno Brodis,146892,2258,Druet Way,831111970,12160,"Lobster Quadrille is!’
"
4138,26832,Israel Kaber,656801,1397,S Rolfe Way,233915862,26832,"remembering her own child-life, and the happy summer days.
"
4139,14417,Jeremiah Milley,278310,2327,Woods Creek Circle,244014263,14417,"that it was quite impossible to say whether the blows hurt it or not.
"
4140,56476,Sandy Thagard,807656,2753,Moshier Way,256189614,56476,"One of the jurors had a pencil that squeaked. This of course, Alice
"
4141,42538,Sanjuana Colapietro,981397,3147,Manison Circle,161296137,42538,"looked at the sides of the well, and noticed that they were filled with
"
4142,19282,Walker Swatek,965395,69,Birdwood Ave,821045119,19282,"‘Well, perhaps not,’ said Alice in a soothing tone: ‘don’t be angry
"
4143,67147,Coy Geery,305127,1121,East Crooked Hill Dr,342442556,67147,"
"
4144,71916,September Muhlestein,948696,208,North Merger Rd,685332460,71916,"
"
4145,62521,Bao Redo,251666,206,Longend Blvd,289577842,62521,"our house I should like to show you! A little bright-eyed terrier, you
"
4146,69589,Arthur Baff,398833,3740,Hyannis Dr,837841510,69589,"till I’m somebody else”--but, oh dear!’ cried Alice, with a sudden burst
"
4147,30906,Kenneth Udley,382535,3311,Holly House Ave,104590588,30906,"
"
4148,44805,Brad Palmios,548133,767,Partidge Pond Ave,708195829,44805,"never before seen a rabbit with either a waistcoat-pocket, or a watch
"
4149,85724,Marybeth Ulvan,627537,3020,William Pishner Jr Way,179556266,85724,"
"
4150,99465,Chester Ruffing,705053,211,Cannon Hill St,956692254,99465,"‘And how did you manage on the twelfth?’ Alice went on eagerly.
"
4151,66673,Denny Gertel,288922,559,Santa Lucia Ave,592811828,66673,"        prosecute
"
4152,22177,Bertie Krasnecky,546021,910,Luna St,987613866,22177,"quite a conversation of it altogether; but after a few minutes she heard
"
4153,29309,Waneta Secrease,754818,616,W Congress St,576307538,29309,"
"
4154,99594,Tim Janecka,782658,3577,St Francis St,315010660,99594,"‘Sure, it does, yer honour: but it’s an arm for all that.’
"
4155,17868,Davis Varquera,339985,1693,Tide Blvd,705671845,17868,"
"
4156,80616,Wanita Bachmann,602391,3615,Cravells Circle,639100214,80616,"fetch it here, lad!--Here, put ‘em up at this corner--No, tie ‘em
"
4157,94448,Jeffrey Nabarrete,616926,2058,Behan Ave,589052119,94448,"deep and reaching half down the hall.
"
4158,82049,Dudley Klas,298374,709,Dryer Dr,107718040,82049,"   ‘You are old,’ said the youth, ‘one would hardly suppose
"
4159,62981,Tennie Meranda,206354,3056,Village Side Ave,937704750,62981,"this creature when I get it home?’ when it grunted again, so violently,
"
4160,90689,Marco Poletti,566974,3154,Cidermill Rd,734693895,90689,"conversation. ‘Are you--are you fond--of--of dogs?’ The Mouse did not
"
4161,10269,Ahmed Ptacek,725731,1788,Ringlow Rd,278468103,10269,"to some tea and bread-and-butter, and then turned to the Dormouse, and
"
4162,68170,Malcom Benward,604339,321,Ploughbank Dr,954213355,68170,"Alice had never been in a court of justice before, but she had read
"
4163,73402,Josue Hennigan,271162,2352,Potawatomie Way,824056662,73402,"and walking off to other parts of the ground, Alice soon came to the
"
4164,66930,Jacques Salvio,854976,119,Ash Church Rd,178169018,66930,"
"
4165,10250,Phil Brumbach,746676,2689,W Kingsley St,587719377,10250,"Longitude either, but thought they were nice grand words to say.)
"
4166,71697,Isreal Lentz,997554,1960,Cricket Trail Ave,422622655,71697,"make me smaller, I suppose.’
"
4167,35771,Cornelius Toomer,823145,1023,Juliers Ave,245546504,35771,"wondering if anything would EVER happen in a natural way again.
"
4168,18743,Stan Lavalley,737325,2715,Apsley End Ave,456910549,18743,"savage when they met in the kitchen.
"
4169,75728,Alaina Schnelder,812931,2063,Osborne Dr,908045549,75728,"There ought to be a book written about me, that there ought! And when I
"
4170,60999,Johnnie Pilla,538847,1408,Kosciusko Ave,900654439,60999,"sneezed occasionally; and as for the baby, it was sneezing and howling
"
4171,14787,Suzan Randlett,891563,2550,Aqua Ave,816336280,14787,"
"
4172,12781,Ching Bo,580371,170,Tupia Blvd,358139493,12781,"long as there was room for her.
"
4173,55407,Elden Crismon,381557,3971,Upper Gates Rd,231605998,55407,"hand and a piece of bread-and-butter in the other. ‘I beg pardon, your
"
4174,42423,Alphonse Yahraus,685636,3436,Litke Blvd,432448839,42423,"the Dodo suddenly called out ‘The race is over!’ and they all crowded
"
4175,54388,Sherman Hsieh,893318,2559,Bedens Circle,710127232,54388,"won’t talk about cats or dogs either, if you don’t like them!’ When the
"
4176,63762,Adrian Kolis,731945,789,Oathall St,138453743,63762,"myself, you see.’
"
4177,26753,Steven Brechbiel,209533,1775,Paperbark Ave,714696361,26753,"           I’ll take no
"
4178,36385,Teodoro Ellstrom,956588,2964,Chelsworth Way,250367285,36385,"tittered audibly.
"
4179,73156,Abel Deutsch,888517,3320,Marmot Way,232107003,73156,"‘One side of WHAT? The other side of WHAT?’ thought Alice to herself.
"
4180,50914,Mohamed Campanile,936834,420,Charles Lacey St,313045407,50914,"being drowned in my own tears! That WILL be a queer thing, to be sure!
"
4181,92241,Colin Wattson,467282,400,Hidden Brook Ave,502722180,92241,"yours.”’
"
4182,43658,Deandra Boshard,977047,3396,Four Acre Ave,422769912,43658,"‘Not a bit,’ said the Caterpillar.
"
4183,97989,Keely Gramer,958683,2566,Stoneman St,653382751,97989,"had vanished completely.
"
4184,44997,Vesta Briehl,784511,2781,Robert F Toner St,618292516,44997,"‘I see!’ said the Queen, who had meanwhile been examining the roses.
"
4185,54292,Marilou Overmann,849440,2281,W Benfield Dr,840728346,54292,"ground--and I should have croqueted the Queen’s hedgehog just now, only
"
4186,74902,Lorinda Sleek,180952,2212,Dongan Hills St,832490127,74902,"By the time she had caught the flamingo and brought it back, the fight
"
4187,77535,Tammie Reves,429196,3232,Tholen Dr,636820041,77535,"could.
"
4188,84303,Gilberte Stonis,960382,3161,Calicooneck St,162817009,84303,"leaves that had fluttered down from the trees upon her face.
"
4189,42431,Lenora Hertel,918122,2187,Shorthill Way,929680240,42431,"head!”’
"
4190,70138,Ellen Haney,593709,2697,French Blvd,489234583,70138,"‘Shan’t,’ said the cook.
"
4191,89753,Tyree Warden,455061,1582,Reinwood Circle,811314137,89753,"
"
4192,48664,Bradly Meardon,980288,1365,Ritchie Rd,938468908,48664,"
"
4193,45055,Mireille Sugahara,750174,727,Seavey Ave,934123288,45055,"
"
4194,66386,Trevor Ammirati,507532,2231,Lost Meadows Circle,318538279,66386,"     ‘How doth the little crocodile
"
4195,24012,Cathrine Paoletta,610452,1765,Windsor Park Blvd,308467011,24012,"‘It isn’t directed at all,’ said the White Rabbit; ‘in fact, there’s
"
4196,97926,Antonietta Graddy,830506,2649,Colham Ave,943328318,97926,"to herself, ‘if one only knew the right way to change them--’ when she
"
4197,45667,Leandra Weigleb,427324,2634,Alonzo Dr,441038171,45667,"a great crash, as if a dish or kettle had been broken to pieces.
"
4198,39863,Dara Hoey,335013,2377,Bethune Dr,764897188,39863,"‘And ever since that,’ the Hatter went on in a mournful tone, ‘he won’t
"
4199,91626,Lionel Oza,446190,1203,Gosport Dr,962270533,91626,"to Alice for protection.
"
4200,80045,Johnathon Huggett,550985,2196,Great Southern Circle,110523316,80045,"
"
4201,70093,Lyman Hedrich,944496,3623,Macfarlan Blvd,506292023,70093,"‘Are you content now?’ said the Caterpillar.
"
4202,45072,Roxana Deboe,632853,3443,Redstone St,989054458,45072,"could hear the rattle of the teacups as the March Hare and his friends
"
4203,77954,Jefferson Richerds,429635,472,Call Circle,321615668,77954,"‘I don’t believe it,’ said the Pigeon; ‘but if they do, why then they’re
"
4204,57486,Arianna Erbst,621907,3875,Wachusett View St,961638869,57486,"
"
4205,97519,Tarra Colantro,826545,3941,Parfait Circle,516399602,97519,"‘That’s very important,’ the King said, turning to the jury. They were
"
4206,28441,Omer Coggins,878593,1424,Creskill Rd,959588480,28441,"take more.’
"
4207,97486,Milan Knippers,589589,2580,Barfett Circle,423249784,97486,"
"
4208,55925,Jamie Scaglione,671742,1182,Opus Ave,703658199,55925,"after that savage Queen: so she waited.
"
4209,81626,Emilio Marta,135407,1047,Colehill Dr,738528853,81626,"had made.
"
4210,28477,Lisabeth Radmacher,941382,3095,Bush Elms Rd,788514000,28477,"set to work at once to eat some of the other bit. Her chin was pressed
"
4211,27611,Douglas Artison,144501,146,Walton Oaks St,573587940,27611,"should be free of them at last, they must needs come wriggling down from
"
4212,50161,Jestine Yambao,197305,1541,Coldbrook Rd,190365200,50161,"at the Cat’s head with great curiosity.
"
4213,37158,Demetria Blake,700933,210,Colemansmoor Way,378215720,37158," When they take us up and throw us, with the lobsters, out to sea!”
"
4214,26080,Corey Gierling,298804,1619,Harland Blvd,449100361,26080,"‘Not like cats!’ cried the Mouse, in a shrill, passionate voice. ‘Would
"
4215,28547,Stacee Malaspina,810017,3835,Tartan Way,663476853,28547,"
"
4216,30113,Magen Kordowski,837267,2551,Thais Circle,577600173,30113,"left alive!’
"
4217,29471,Magali Traill,981960,3662,Kristoffer Blvd,555515555,29471,"heavy sobs.
"
4218,13050,Rodger Leyra,152517,3491,Coddle Harbor Ave,905963960,13050,"silence, and then another confusion of voices--‘Hold up his head--Brandy
"
4219,58009,Cari Tourikis,384042,2513,Claxton St,419297610,58009,"
"
4220,34122,Ma Beucke,377423,3265,Storth Meadow Rd,567982382,34122,"As she said this she looked down at her hands, and was surprised to see
"
4221,68598,Cory Pfaff,530907,1552,Willow Terrace Ave,732386024,68598,"      both go to
"
4222,45238,Jess Wailes,546445,3735,Holyoake Dr,906858058,45238,"Turtle.
"
4223,12372,Lucia Farb,145460,3380,Hommell Way,772002789,12372,"‘One side of WHAT? The other side of WHAT?’ thought Alice to herself.
"
4224,96565,Leigha Luman,794483,3077,Wheathelds St,694193970,96565,"
"
4225,84227,David Seykoski,537219,562,Ascadilla Ave,252660438,84227,"courtiers, or three of her own children.
"
4226,16500,Mellissa Nakamoto,847359,1892,Hopeco Blvd,363190298,16500,"make me smaller, I suppose.’
"
4227,81283,Dion Ovando,874941,432,Green Ash St,558434916,81283,"
"
4228,38892,Margret Duque,855963,259,Persfield Ave,280019739,38892,"
"
4229,53006,Leida Rylaarsdam,658669,1056,Matteline Circle,361447396,53006,"to the dance. So they got thrown out to sea. So they had to fall a long
"
4230,97099,Philip Hayek,275242,1703,Idonia Blvd,827084041,97099,"‘Everybody says “come on!” here,’ thought Alice, as she went slowly
"
4231,24235,Candyce Tatsak,530143,3441,Christeen St,811909830,24235,"
"
4232,66540,Dianna Vanoni,890819,1370,Hillstowe St,885954622,66540,"‘Well, I can’t show it you myself,’ the Mock Turtle said: ‘I’m too
"
4233,54573,Lucienne Rubinich,907196,2497,Tower Manor Circle,295086358,54573,"The King’s argument was, that anything that had a head could be
"
4234,36144,Fidel Bruker,312107,1099,Kredel St,625786518,36144,"           (WITH ALICE’S LOVE).
"
4235,59920,Noel Laliberte,847872,2490,Land Off Pond Way,462155586,59920,"(the position in which you usually see Shakespeare, in the pictures
"
4236,86833,Anneliese Demuro,475602,2664,Hotley Bottom Ave,704610290,86833,"WOULD always get into her eyes--and still as she listened, or seemed to
"
4237,40336,Fredia Billeter,251082,404,Northwestern Dr,108056488,40336,"stretched her arms round it as far as they would go, and broke off a bit
"
4238,90195,Danny Pellman,142931,2742,Edithna Way,850468841,90195,"
"
4239,17097,Rosaura Bangura,478932,1800,Sandpits St,606921450,17097,"
"
4240,67405,Alta Mckoy,477177,2661,Nipmuc Blvd,465087752,67405,"On which Seven looked up and said, ‘That’s right, Five! Always lay the
"
4241,75149,Moshe Youkhana,459187,783,Painted Turtle Ave,637170108,75149,"
"
4242,72753,Basil Carrithers,438367,1483,Narvick Blvd,334783809,72753,"the March Hare.
"
4243,80675,Carrol Malinconico,766047,1037,N Honey Circle,891517021,80675,"rabbits. I almost wish I hadn’t gone down that rabbit-hole--and yet--and
"
4244,12677,Andrea Portuondo,929913,594,Tara View Dr,892776093,12677,"sea. The master was an old Turtle--we used to call him Tortoise--’
"
4245,15689,Austin Vida,732223,1152,Red Cedar Point St,665728614,15689,"moment Five, who had been anxiously looking across the garden, called
"
4246,52579,Meridith Starwalt,324812,104,Patteson Dr,583723603,52579,"executions I have ordered’; and she walked off, leaving Alice alone with
"
4247,28492,Carina Cos,634308,894,Winchat Circle,627554573,28492,"
"
4248,73735,Elliott Bustinza,332287,2343,Ascroft Rd,278760725,73735,"I COULD NOT SWIM--” you can’t swim, can you?’ he added, turning to the
"
4249,53587,Bobbie Swanigan,716312,1915,Lee Patent Rd,695547909,53587,"shouldn’t be hungry for it, you know.’
"
4250,47925,Deanne Eskeets,484971,937,S Adsit Circle,961319436,47925,"leaves: ‘I should have liked teaching it tricks very much, if--if I’d
"
4251,75510,Sebastian Ramnarase,333188,1127,Franklin Ave,315716580,75510,"It was, no doubt: only Alice did not like to be told so. ‘It’s really
"
4252,37899,Ching Sako,906806,208,Erben Blvd,113361320,37899,"frightened Mouse splashed his way through the neighbouring pool--she
"
4253,45428,Nelly Schumachor,629834,2515,Zalman St,443061425,45428,"There was nothing so VERY remarkable in that; nor did Alice think it so
"
4254,63044,Wesley Lengacher,746276,644,Cherry Gate Rd,898875219,63044,"‘Not the same thing a bit!’ said the Hatter. ‘You might just as well say
"
4255,61077,Sharri Franc,752925,3702,Federalist Ave,993231114,61077,"back to the game, the Queen merely remarking that a moment’s delay would
"
4256,70068,James Pun,856459,3490,Woodbury Lakes Ave,728084603,70068,"   Soup of the evening, beautiful Soup!
"
4257,74038,Andre Sow,631914,2756,Acer Dr,627572271,74038,"‘I don’t know of any that do,’ Alice said very politely, feeling quite
"
4258,96417,Ammie Helsley,494966,1812,Ingolsby Way,832390805,96417,"   An obstacle that came between
"
4259,29159,Love Mcgue,776297,3279,Giannecchini Dr,908562335,29159,"not going to do THAT in a hurry. ‘No, I’ll look first,’ she said, ‘and
"
4260,31062,Emmaline Plaskett,136943,3174,Crab Apple Dr,488834366,31062,"
"
4261,87233,Kaitlyn Kelstrom,777014,2943,Sitter Blvd,554007287,87233,"to say which), and they went on for some while in silence.
"
4262,74842,Chase Rollow,994495,1618,Desarc Blvd,314502183,74842,"
"
4263,60167,Concha Gallaher,442930,1453,Cutbush Circle,248870176,60167,"‘Do you mean that you think you can find out the answer to it?’ said the
"
4264,36921,Myrtice Chapin,502426,3974,E Bluestone St,830807107,36921,"    (Before she had this fit)
"
4265,47579,Emery Brojakowski,947133,2808,Occam Circle,514552095,47579,"that dark hall, and wander about among those beds of bright flowers and
"
4266,72248,Veronique Mccants,459734,2339,Dunstarn Dr,191058569,72248,"
"
4267,12534,Millicent Cascia,817036,1413,West Platti Rd,916416705,12534,"for the moment she quite forgot how to speak good English); ‘now I’m
"
4268,35622,Rueben Faretra,487458,2405,Hillydeal Dr,951242024,35622,"
"
4269,35036,Andy Early,443427,1226,North Beeches Way,261679115,35036,"
"
4270,86914,Robt Swartzell,737174,15,Hackfeld St,345347627,86914,"
"
4271,13598,Star Puccetti,516560,296,Bluebonnet St,237268257,13598,"doesn’t suit my throat!’ and a Canary called out in a trembling voice to
"
4272,85865,Rene Skuse,472574,3034,Shenton St,969503092,85865,"
"
4273,94279,Phoebe Szlosek,703596,3041,Markgrafs Lake Dr,526004499,94279,"others.
"
4274,49728,Reginald Ansoategui,787875,1199,Quiet Brook Way,162479195,49728,"say--that’s the same thing, you know.’
"
4275,96979,Cassondra Krasinski,244247,337,Ruthven St,737093728,96979,"‘Can’t remember WHAT things?’ said the Caterpillar.
"
4276,41167,Lulu Grassie,994074,2940,Cannery Circle,939758795,41167,"
"
4277,40257,William Dezarn,513035,1795,Coving Cross Way,222440152,40257,"(Alice began to say ‘I once tasted--’ but checked herself hastily, and
"
4278,74674,Timothy Phinisee,394520,659,Bluff Ridge St,234981303,74674,"  But, when the tide rises and sharks are around,
"
4279,65969,Tyree Tobar,239913,1117,Kimble Way,450609505,65969,"‘How queer it seems,’ Alice said to herself, ‘to be going messages for
"
4280,32256,Marisela Wentzell,589842,2082,Bear Cub Rd,434202078,32256,"
"
4281,69715,Sterling Kassel,959308,1548,Happy Valley Glen Rd,146822498,69715,"
"
